,flash_id,lat,lon,flash_radiance,flash_time_loc,no2_delta_time,no2_val,qa_val
576378,1300.0,50.220848,-101.62999,,,2022-07-16 19:17:49 -0400,1.5e-05,100.0
576379,1300.0,50.23519,-101.576096,,,2022-07-16 19:17:49 -0400,1.5e-05,100.0
576380,1300.0,50.249428,-101.52235,,,2022-07-16 19:17:49 -0400,1.5e-05,100.0
576381,1300.0,50.26356,-101.46876,,,2022-07-16 19:17:49 -0400,1.5e-05,100.0
576382,1300.0,50.27759,-101.41531,,,2022-07-16 19:17:49 -0400,1.2e-05,100.0
576383,1300.0,50.291523,-101.36201,,,2022-07-16 19:17:49 -0400,1.6e-05,100.0
576384,1300.0,50.30535,-101.308846,,,2022-07-16 19:17:49 -0400,1.3e-05,100.0
576385,1300.0,50.319084,-101.25582,,,2022-07-16 19:17:49 -0400,1.2e-05,100.0
576386,1300.0,50.332718,-101.202934,,,2022-07-16 19:17:49 -0400,1.3e-05,100.0
576387,1300.0,50.346256,-101.15017,,,2022-07-16 19:17:49 -0400,1.6e-05,100.0
576388,1300.0,50.3597,-101.09754,,,2022-07-16 19:17:49 -0400,1.5e-05,100.0
576389,1300.0,50.373047,-101.04504,,,2022-07-16 19:17:49 -0400,1.2e-05,100.0
576390,1300.0,50.386307,-100.99265,,,2022-07-16 19:17:49 -0400,1.2e-05,100.0
576391,1300.0,50.399475,-100.94039,,,2022-07-16 19:17:49 -0400,1.2e-05,100.0
576392,1300.0,50.41255,-100.88825,,,2022-07-16 19:17:49 -0400,1.1e-05,100.0
576393,1300.0,50.42554,-100.83622,,,2022-07-16 19:17:49 -0400,1.1e-05,100.0
576394,1300.0,50.438442,-100.7843,,,2022-07-16 19:17:49 -0400,1.1e-05,100.0
576395,1300.0,50.45126,-100.73249,,,2022-07-16 19:17:49 -0400,1.1e-05,100.0
576396,1300.0,50.46399,-100.680786,,,2022-07-16 19:17:49 -0400,1.1e-05,100.0
576810,1300.0,49.99017,-102.65717,,,2022-07-16 19:17:50 -0400,1.3e-05,100.0
576811,1300.0,50.006714,-102.59988,,,2022-07-16 19:17:50 -0400,1.4e-05,100.0
576812,1300.0,50.023113,-102.5428,,,2022-07-16 19:17:50 -0400,1.3e-05,100.0
576813,1300.0,50.03938,-102.48594,,,2022-07-16 19:17:50 -0400,1.4e-05,100.0
576814,1300.0,50.05551,-102.42928,,,2022-07-16 19:17:50 -0400,1.5e-05,100.0
576815,1300.0,50.071514,-102.37284,,,2022-07-16 19:17:50 -0400,1.6e-05,100.0
576816,1300.0,50.087387,-102.3166,,,2022-07-16 19:17:50 -0400,1.3e-05,100.0
576817,1300.0,50.103134,-102.26055,,,2022-07-16 19:17:50 -0400,1.6e-05,100.0
576818,1300.0,50.118755,-102.2047,,,2022-07-16 19:17:50 -0400,1.5e-05,100.0
576819,1300.0,50.13425,-102.14904,,,2022-07-16 19:17:50 -0400,1.4e-05,100.0
576820,1300.0,50.149624,-102.09357,,,2022-07-16 19:17:50 -0400,1.4e-05,100.0
576821,1300.0,50.16488,-102.03828,,,2022-07-16 19:17:50 -0400,1.5e-05,100.0
576822,1300.0,50.180016,-101.98317,,,2022-07-16 19:17:50 -0400,1.6e-05,100.0
576823,1300.0,50.195038,-101.92824,,,2022-07-16 19:17:50 -0400,1.4e-05,100.0
576824,1300.0,50.20994,-101.87348,,,2022-07-16 19:17:50 -0400,1.5e-05,100.0
576825,1300.0,50.22473,-101.81889,,,2022-07-16 19:17:50 -0400,1.4e-05,100.0
576826,1300.0,50.23941,-101.764465,,,2022-07-16 19:17:50 -0400,1.6e-05,100.0
576827,1300.0,50.25398,-101.71021,,,2022-07-16 19:17:50 -0400,1.5e-05,100.0
576828,1300.0,50.26844,-101.65611,,,2022-07-16 19:17:50 -0400,1.4e-05,100.0
576829,1300.0,50.282795,-101.602165,,,2022-07-16 19:17:50 -0400,1.4e-05,100.0
576830,1300.0,50.297043,-101.54838,,,2022-07-16 19:17:50 -0400,1.6e-05,100.0
576831,1300.0,50.311184,-101.494736,,,2022-07-16 19:17:50 -0400,1.5e-05,100.0
576832,1300.0,50.325226,-101.44124,,,2022-07-16 19:17:50 -0400,1.3e-05,100.0
576833,1300.0,50.339165,-101.38789,,,2022-07-16 19:17:50 -0400,1.4e-05,100.0
576834,1300.0,50.353004,-101.33468,,,2022-07-16 19:17:50 -0400,1.3e-05,100.0
576835,1300.0,50.366745,-101.28161,,,2022-07-16 19:17:50 -0400,1.3e-05,100.0
576836,1300.0,50.38039,-101.22867,,,2022-07-16 19:17:50 -0400,1.2e-05,100.0
576837,1300.0,50.393936,-101.175865,,,2022-07-16 19:17:50 -0400,1.4e-05,100.0
576838,1300.0,50.40739,-101.123184,,,2022-07-16 19:17:50 -0400,1.3e-05,100.0
576839,1300.0,50.42075,-101.07063,,,2022-07-16 19:17:50 -0400,1.4e-05,100.0
576840,1300.0,50.434017,-101.0182,,,2022-07-16 19:17:50 -0400,1.3e-05,100.0
576841,1300.0,50.447197,-100.9659,,,2022-07-16 19:17:50 -0400,1.3e-05,100.0
576842,1300.0,50.46028,-100.913704,,,2022-07-16 19:17:50 -0400,1.1e-05,100.0
576843,1300.0,50.47328,-100.861626,,,2022-07-16 19:17:50 -0400,1.2e-05,100.0
576844,1300.0,50.48619,-100.80966,,,2022-07-16 19:17:50 -0400,1.2e-05,100.0
576845,1300.0,50.499016,-100.757805,,,2022-07-16 19:17:50 -0400,1.3e-05,100.0
576846,1300.0,50.511757,-100.70605,,,2022-07-16 19:17:50 -0400,1.2e-05,100.0
577261,1300.0,50.054115,-102.62686,,,2022-07-16 19:17:51 -0400,1.3e-05,100.0
577262,1300.0,50.070526,-102.56974,,,2022-07-16 19:17:51 -0400,1.5e-05,100.0
577263,1300.0,50.086807,-102.512825,,,2022-07-16 19:17:51 -0400,1.5e-05,100.0
577264,1300.0,50.102955,-102.45612,,,2022-07-16 19:17:51 -0400,1.4e-05,100.0
577265,1300.0,50.11897,-102.39963,,,2022-07-16 19:17:51 -0400,1.3e-05,100.0
577266,1300.0,50.134853,-102.34334,,,2022-07-16 19:17:51 -0400,1.5e-05,100.0
577267,1300.0,50.150608,-102.28725,,,2022-07-16 19:17:51 -0400,1.9e-05,100.0
577268,1300.0,50.16624,-102.231346,,,2022-07-16 19:17:51 -0400,1.7e-05,100.0
577269,1300.0,50.181747,-102.17564,,,2022-07-16 19:17:51 -0400,1.4e-05,100.0
577270,1300.0,50.197132,-102.12012,,,2022-07-16 19:17:51 -0400,1.5e-05,100.0
577271,1300.0,50.2124,-102.06478,,,2022-07-16 19:17:51 -0400,2e-05,100.0
577272,1300.0,50.227547,-102.00962,,,2022-07-16 19:17:51 -0400,1.9e-05,100.0
577273,1300.0,50.242577,-101.95464,,,2022-07-16 19:17:51 -0400,1.7e-05,100.0
577274,1300.0,50.257492,-101.89983,,,2022-07-16 19:17:51 -0400,1.6e-05,100.0
577275,1300.0,50.272293,-101.8452,,,2022-07-16 19:17:51 -0400,1.6e-05,100.0
577276,1300.0,50.286983,-101.790726,,,2022-07-16 19:17:51 -0400,1.6e-05,100.0
577277,1300.0,50.301563,-101.73642,,,2022-07-16 19:17:51 -0400,1.7e-05,100.0
577278,1300.0,50.316032,-101.682274,,,2022-07-16 19:17:51 -0400,1.4e-05,100.0
577279,1300.0,50.3304,-101.62828,,,2022-07-16 19:17:51 -0400,1.3e-05,100.0
577280,1300.0,50.344658,-101.57444,,,2022-07-16 19:17:51 -0400,1.5e-05,100.0
577281,1300.0,50.35881,-101.52075,,,2022-07-16 19:17:51 -0400,1.6e-05,100.0
577282,1300.0,50.37286,-101.46721,,,2022-07-16 19:17:51 -0400,1.3e-05,100.0
577283,1300.0,50.38681,-101.41381,,,2022-07-16 19:17:51 -0400,1.2e-05,100.0
577284,1300.0,50.400658,-101.36056,,,2022-07-16 19:17:51 -0400,1.1e-05,100.0
577285,1300.0,50.41441,-101.307434,,,2022-07-16 19:17:51 -0400,1.4e-05,100.0
577286,1300.0,50.428062,-101.25445,,,2022-07-16 19:17:51 -0400,1.4e-05,100.0
577287,1300.0,50.44162,-101.2016,,,2022-07-16 19:17:51 -0400,1.3e-05,100.0
577288,1300.0,50.45508,-101.14887,,,2022-07-16 19:17:51 -0400,1.4e-05,100.0
577289,1300.0,50.468452,-101.096275,,,2022-07-16 19:17:51 -0400,1.3e-05,100.0
577290,1300.0,50.48173,-101.04379,,,2022-07-16 19:17:51 -0400,1.6e-05,100.0
577291,1300.0,50.494915,-100.99144,,,2022-07-16 19:17:51 -0400,1.3e-05,100.0
577292,1300.0,50.50801,-100.9392,,,2022-07-16 19:17:51 -0400,1.2e-05,100.0
577293,1300.0,50.52102,-100.88708,,,2022-07-16 19:17:51 -0400,1.3e-05,100.0
577294,1300.0,50.53394,-100.83507,,,2022-07-16 19:17:51 -0400,1.2e-05,100.0
577295,1300.0,50.546776,-100.78316,,,2022-07-16 19:17:51 -0400,1.4e-05,100.0
577296,1300.0,50.559525,-100.73135,,,2022-07-16 19:17:51 -0400,1.3e-05,100.0
577297,1300.0,50.57219,-100.67966,,,2022-07-16 19:17:51 -0400,1.4e-05,100.0
577711,1300.0,50.101517,-102.653915,,,2022-07-16 19:17:52 -0400,1.5e-05,100.0
577712,1300.0,50.11794,-102.59674,,,2022-07-16 19:17:52 -0400,1.5e-05,100.0
577713,1300.0,50.13423,-102.53978,,,2022-07-16 19:17:52 -0400,1.6e-05,100.0
577714,1300.0,50.150387,-102.48303,,,2022-07-16 19:17:52 -0400,1.6e-05,100.0
577715,1300.0,50.166412,-102.42649,,,2022-07-16 19:17:52 -0400,1.4e-05,100.0
577716,1300.0,50.18231,-102.37015,,,2022-07-16 19:17:52 -0400,1.5e-05,100.0
577717,1300.0,50.198074,-102.314,,,2022-07-16 19:17:52 -0400,1.5e-05,100.0
577718,1300.0,50.21372,-102.25806,,,2022-07-16 19:17:52 -0400,1.7e-05,100.0
577719,1300.0,50.229237,-102.2023,,,2022-07-16 19:17:52 -0400,1.4e-05,100.0
577720,1300.0,50.244633,-102.14673,,,2022-07-16 19:17:52 -0400,1.7e-05,100.0
577721,1300.0,50.25991,-102.09135,,,2022-07-16 19:17:52 -0400,1.6e-05,100.0
577722,1300.0,50.27507,-102.03614,,,2022-07-16 19:17:52 -0400,1.6e-05,100.0
577723,1300.0,50.29011,-101.98111,,,2022-07-16 19:17:52 -0400,1.6e-05,100.0
577724,1300.0,50.305035,-101.926254,,,2022-07-16 19:17:52 -0400,1.6e-05,100.0
577725,1300.0,50.319847,-101.871574,,,2022-07-16 19:17:52 -0400,1.5e-05,100.0
577726,1300.0,50.33455,-101.817055,,,2022-07-16 19:17:52 -0400,1.6e-05,100.0
577727,1300.0,50.34914,-101.762695,,,2022-07-16 19:17:52 -0400,1.8e-05,100.0
577728,1300.0,50.36362,-101.7085,,,2022-07-16 19:17:52 -0400,1.7e-05,100.0
577729,1300.0,50.377995,-101.65446,,,2022-07-16 19:17:52 -0400,1.4e-05,100.0
577730,1300.0,50.39226,-101.60057,,,2022-07-16 19:17:52 -0400,1.5e-05,100.0
577731,1300.0,50.406425,-101.54684,,,2022-07-16 19:17:52 -0400,1.3e-05,100.0
577732,1300.0,50.420486,-101.49325,,,2022-07-16 19:17:52 -0400,1.4e-05,100.0
577733,1300.0,50.434444,-101.43981,,,2022-07-16 19:17:52 -0400,1.3e-05,100.0
577734,1300.0,50.448307,-101.3865,,,2022-07-16 19:17:52 -0400,1.6e-05,100.0
577735,1300.0,50.462067,-101.33333,,,2022-07-16 19:17:52 -0400,1.3e-05,100.0
577736,1300.0,50.47573,-101.2803,,,2022-07-16 19:17:52 -0400,1.2e-05,100.0
577737,1300.0,50.489296,-101.227394,,,2022-07-16 19:17:52 -0400,1.2e-05,100.0
577738,1300.0,50.50277,-101.17462,,,2022-07-16 19:17:52 -0400,1.2e-05,100.0
577739,1300.0,50.516148,-101.12197,,,2022-07-16 19:17:52 -0400,1.3e-05,100.0
577740,1300.0,50.529434,-101.06945,,,2022-07-16 19:17:52 -0400,1.2e-05,100.0
577741,1300.0,50.54263,-101.01705,,,2022-07-16 19:17:52 -0400,1.2e-05,100.0
577742,1300.0,50.555737,-100.96476,,,2022-07-16 19:17:52 -0400,1.2e-05,100.0
577743,1300.0,50.568752,-100.91258,,,2022-07-16 19:17:52 -0400,1.3e-05,100.0
577744,1300.0,50.581684,-100.86053,,,2022-07-16 19:17:52 -0400,1.4e-05,100.0
577745,1300.0,50.59453,-100.80857,,,2022-07-16 19:17:52 -0400,1.5e-05,100.0
577746,1300.0,50.607285,-100.75672,,,2022-07-16 19:17:52 -0400,1.2e-05,100.0
577747,1300.0,50.61996,-100.70498,,,2022-07-16 19:17:52 -0400,1e-05,100.0
578162,1300.0,50.16535,-102.623795,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578163,1300.0,50.181652,-102.56679,,,2022-07-16 19:17:53 -0400,1.3e-05,100.0
578164,1300.0,50.19782,-102.50999,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578165,1300.0,50.213856,-102.45339,,,2022-07-16 19:17:53 -0400,1.8e-05,100.0
578166,1300.0,50.229763,-102.397,,,2022-07-16 19:17:53 -0400,1.6e-05,100.0
578167,1300.0,50.245544,-102.340805,,,2022-07-16 19:17:53 -0400,1.5e-05,100.0
578168,1300.0,50.261196,-102.28481,,,2022-07-16 19:17:53 -0400,1.5e-05,100.0
578169,1300.0,50.276726,-102.229,,,2022-07-16 19:17:53 -0400,1.6e-05,100.0
578170,1300.0,50.292133,-102.173386,,,2022-07-16 19:17:53 -0400,1.5e-05,100.0
578171,1300.0,50.307423,-102.11796,,,2022-07-16 19:17:53 -0400,1.7e-05,100.0
578172,1300.0,50.32259,-102.0627,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578173,1300.0,50.337643,-102.00762,,,2022-07-16 19:17:53 -0400,1.7e-05,100.0
578174,1300.0,50.352577,-101.95272,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578175,1300.0,50.3674,-101.89799,,,2022-07-16 19:17:53 -0400,1.8e-05,100.0
578176,1300.0,50.382114,-101.84342,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578177,1300.0,50.396713,-101.78902,,,2022-07-16 19:17:53 -0400,1.7e-05,100.0
578178,1300.0,50.411205,-101.73477,,,2022-07-16 19:17:53 -0400,1.8e-05,100.0
578179,1300.0,50.42559,-101.68069,,,2022-07-16 19:17:53 -0400,1.5e-05,100.0
578180,1300.0,50.43987,-101.62675,,,2022-07-16 19:17:53 -0400,1.6e-05,100.0
578181,1300.0,50.45404,-101.57297,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578182,1300.0,50.468113,-101.519325,,,2022-07-16 19:17:53 -0400,1.3e-05,100.0
578183,1300.0,50.482082,-101.465836,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578184,1300.0,50.495953,-101.41248,,,2022-07-16 19:17:53 -0400,1.2e-05,100.0
578185,1300.0,50.509724,-101.35927,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578186,1300.0,50.523396,-101.30618,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578187,1300.0,50.536972,-101.253235,,,2022-07-16 19:17:53 -0400,1.2e-05,100.0
578188,1300.0,50.550453,-101.20042,,,2022-07-16 19:17:53 -0400,1.3e-05,100.0
578189,1300.0,50.563843,-101.14772,,,2022-07-16 19:17:53 -0400,1.5e-05,100.0
578190,1300.0,50.57714,-101.095146,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578191,1300.0,50.590343,-101.042694,,,2022-07-16 19:17:53 -0400,1.3e-05,100.0
578192,1300.0,50.60346,-100.99036,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578193,1300.0,50.616486,-100.93814,,,2022-07-16 19:17:53 -0400,1.2e-05,100.0
578194,1300.0,50.629425,-100.88603,,,2022-07-16 19:17:53 -0400,1.3e-05,100.0
578195,1300.0,50.642277,-100.83403,,,2022-07-16 19:17:53 -0400,1.2e-05,100.0
578196,1300.0,50.655045,-100.782135,,,2022-07-16 19:17:53 -0400,1.2e-05,100.0
578197,1300.0,50.66773,-100.73035,,,2022-07-16 19:17:53 -0400,1.3e-05,100.0
578198,1300.0,50.68033,-100.67865,,,2022-07-16 19:17:53 -0400,1.1e-05,100.0
578612,1300.0,50.212723,-102.65092,,,2022-07-16 19:17:53 -0400,1.5e-05,100.0
578613,1300.0,50.229034,-102.59386,,,2022-07-16 19:17:53 -0400,1.7e-05,100.0
578614,1300.0,50.245216,-102.53701,,,2022-07-16 19:17:53 -0400,1.9e-05,100.0
578615,1300.0,50.261265,-102.48036,,,2022-07-16 19:17:53 -0400,1.7e-05,100.0
578616,1300.0,50.277184,-102.42393,,,2022-07-16 19:17:53 -0400,1.7e-05,100.0
578617,1300.0,50.292973,-102.36768,,,2022-07-16 19:17:53 -0400,1.8e-05,100.0
578618,1300.0,50.30864,-102.31164,,,2022-07-16 19:17:53 -0400,1.3e-05,100.0
578619,1300.0,50.32418,-102.25578,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578620,1300.0,50.3396,-102.20012,,,2022-07-16 19:17:53 -0400,1.6e-05,100.0
578621,1300.0,50.354897,-102.14464,,,2022-07-16 19:17:53 -0400,1.7e-05,100.0
578622,1300.0,50.370075,-102.08933,,,2022-07-16 19:17:53 -0400,1.5e-05,100.0
578623,1300.0,50.38514,-102.03421,,,2022-07-16 19:17:53 -0400,1.5e-05,100.0
578624,1300.0,50.400085,-101.979256,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578625,1300.0,50.41492,-101.92448,,,2022-07-16 19:17:53 -0400,1.5e-05,100.0
578626,1300.0,50.42964,-101.86986,,,2022-07-16 19:17:53 -0400,1.6e-05,100.0
578627,1300.0,50.444252,-101.81541,,,2022-07-16 19:17:53 -0400,1.6e-05,100.0
578628,1300.0,50.458755,-101.76112,,,2022-07-16 19:17:53 -0400,1.6e-05,100.0
578629,1300.0,50.47315,-101.70698,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578630,1300.0,50.48744,-101.65299,,,2022-07-16 19:17:53 -0400,1.8e-05,100.0
578631,1300.0,50.50162,-101.59916,,,2022-07-16 19:17:53 -0400,1.5e-05,100.0
578632,1300.0,50.515705,-101.54548,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578633,1300.0,50.529682,-101.491936,,,2022-07-16 19:17:53 -0400,1.5e-05,100.0
578634,1300.0,50.543564,-101.43853,,,2022-07-16 19:17:53 -0400,1.3e-05,100.0
578635,1300.0,50.557343,-101.38527,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578636,1300.0,50.571026,-101.33214,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578637,1300.0,50.584614,-101.279144,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578638,1300.0,50.598106,-101.22627,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578639,1300.0,50.611504,-101.17353,,,2022-07-16 19:17:53 -0400,1.3e-05,100.0
578640,1300.0,50.62481,-101.12091,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
578641,1300.0,50.638023,-101.06841,,,2022-07-16 19:17:53 -0400,1.3e-05,100.0
578642,1300.0,50.65115,-101.01603,,,2022-07-16 19:17:53 -0400,1.6e-05,100.0
578643,1300.0,50.664185,-100.96376,,,2022-07-16 19:17:53 -0400,1.3e-05,100.0
578644,1300.0,50.67713,-100.9116,,,2022-07-16 19:17:53 -0400,1.5e-05,100.0
578645,1300.0,50.689995,-100.85955,,,2022-07-16 19:17:53 -0400,1.3e-05,100.0
578646,1300.0,50.70277,-100.80761,,,2022-07-16 19:17:53 -0400,1.2e-05,100.0
578647,1300.0,50.715466,-100.755775,,,2022-07-16 19:17:53 -0400,1.2e-05,100.0
578648,1300.0,50.728073,-100.70403,,,2022-07-16 19:17:53 -0400,1.4e-05,100.0
579063,1300.0,50.276455,-102.62091,,,2022-07-16 19:17:54 -0400,1.4e-05,100.0
579064,1300.0,50.292645,-102.56402,,,2022-07-16 19:17:54 -0400,1.5e-05,100.0
579065,1300.0,50.308704,-102.507324,,,2022-07-16 19:17:54 -0400,1.5e-05,100.0
579066,1300.0,50.324635,-102.45084,,,2022-07-16 19:17:54 -0400,1.9e-05,100.0
579067,1300.0,50.34044,-102.39455,,,2022-07-16 19:17:54 -0400,1.5e-05,100.0
579068,1300.0,50.356113,-102.338455,,,2022-07-16 19:17:54 -0400,1.5e-05,100.0
579069,1300.0,50.371662,-102.28255,,,2022-07-16 19:17:54 -0400,1.5e-05,100.0
579070,1300.0,50.387096,-102.22684,,,2022-07-16 19:17:54 -0400,1.5e-05,100.0
579071,1300.0,50.402405,-102.1713,,,2022-07-16 19:17:54 -0400,1.4e-05,100.0
579072,1300.0,50.417595,-102.11595,,,2022-07-16 19:17:54 -0400,1.4e-05,100.0
579073,1300.0,50.43267,-102.060776,,,2022-07-16 19:17:54 -0400,1.5e-05,100.0
579074,1300.0,50.447628,-102.005775,,,2022-07-16 19:17:54 -0400,1.6e-05,100.0
579075,1300.0,50.46247,-101.95095,,,2022-07-16 19:17:54 -0400,1.6e-05,100.0
579076,1300.0,50.477203,-101.896286,,,2022-07-16 19:17:54 -0400,1.8e-05,100.0
579077,1300.0,50.491825,-101.84178,,,2022-07-16 19:17:54 -0400,1.5e-05,100.0
579078,1300.0,50.506336,-101.78744,,,2022-07-16 19:17:54 -0400,1.5e-05,100.0
579079,1300.0,50.520744,-101.73325,,,2022-07-16 19:17:54 -0400,1.5e-05,100.0
579080,1300.0,50.53504,-101.67922,,,2022-07-16 19:17:54 -0400,1.3e-05,100.0
579081,1300.0,50.549236,-101.62534,,,2022-07-16 19:17:54 -0400,1.4e-05,100.0
579082,1300.0,50.563328,-101.57161,,,2022-07-16 19:17:54 -0400,1.4e-05,100.0
579083,1300.0,50.577316,-101.51802,,,2022-07-16 19:17:54 -0400,1.5e-05,100.0
579084,1300.0,50.591206,-101.46457,,,2022-07-16 19:17:54 -0400,1.4e-05,100.0
579085,1300.0,50.604996,-101.41126,,,2022-07-16 19:17:54 -0400,1.5e-05,100.0
579086,1300.0,50.61869,-101.358086,,,2022-07-16 19:17:54 -0400,1.3e-05,100.0
579087,1300.0,50.63229,-101.30504,,,2022-07-16 19:17:54 -0400,1.3e-05,100.0
579088,1300.0,50.64579,-101.25212,,,2022-07-16 19:17:54 -0400,1.3e-05,100.0
579089,1300.0,50.659195,-101.19933,,,2022-07-16 19:17:54 -0400,1.4e-05,100.0
579090,1300.0,50.672512,-101.14665,,,2022-07-16 19:17:54 -0400,1.5e-05,100.0
579091,1300.0,50.685738,-101.09412,,,2022-07-16 19:17:54 -0400,1.4e-05,100.0
579092,1300.0,50.69887,-101.04168,,,2022-07-16 19:17:54 -0400,1.5e-05,100.0
579093,1300.0,50.711918,-100.989365,,,2022-07-16 19:17:54 -0400,1.3e-05,100.0
579094,1300.0,50.724873,-100.937164,,,2022-07-16 19:17:54 -0400,1.3e-05,100.0
579095,1300.0,50.737747,-100.88506,,,2022-07-16 19:17:54 -0400,1.3e-05,100.0
579096,1300.0,50.75053,-100.83308,,,2022-07-16 19:17:54 -0400,1.2e-05,100.0
579097,1300.0,50.763233,-100.78119,,,2022-07-16 19:17:54 -0400,1.6e-05,100.0
579098,1300.0,50.775852,-100.7294,,,2022-07-16 19:17:54 -0400,1.4e-05,100.0
579099,1300.0,50.788387,-100.67771,,,2022-07-16 19:17:54 -0400,1.3e-05,100.0
579513,1300.0,50.323856,-102.648056,,,2022-07-16 19:17:55 -0400,1.6e-05,100.0
579514,1300.0,50.340057,-102.59111,,,2022-07-16 19:17:55 -0400,1.4e-05,100.0
579515,1300.0,50.35613,-102.53437,,,2022-07-16 19:17:55 -0400,1.4e-05,100.0
579516,1300.0,50.37207,-102.47784,,,2022-07-16 19:17:55 -0400,1.4e-05,100.0
579517,1300.0,50.38789,-102.42149,,,2022-07-16 19:17:55 -0400,1.8e-05,100.0
579518,1300.0,50.403572,-102.36536,,,2022-07-16 19:17:55 -0400,1.5e-05,100.0
579519,1300.0,50.419136,-102.3094,,,2022-07-16 19:17:55 -0400,1.6e-05,100.0
579520,1300.0,50.434574,-102.25364,,,2022-07-16 19:17:55 -0400,1.5e-05,100.0
579521,1300.0,50.449898,-102.19806,,,2022-07-16 19:17:55 -0400,1.6e-05,100.0
579522,1300.0,50.4651,-102.142654,,,2022-07-16 19:17:55 -0400,1.5e-05,100.0
579523,1300.0,50.480183,-102.08743,,,2022-07-16 19:17:55 -0400,1.6e-05,100.0
579524,1300.0,50.49515,-102.03239,,,2022-07-16 19:17:55 -0400,1.6e-05,100.0
579525,1300.0,50.510002,-101.97751,,,2022-07-16 19:17:55 -0400,1.5e-05,100.0
579526,1300.0,50.52475,-101.92279,,,2022-07-16 19:17:55 -0400,2e-05,100.0
579527,1300.0,50.53938,-101.86824,,,2022-07-16 19:17:55 -0400,1.8e-05,100.0
579528,1300.0,50.553905,-101.81386,,,2022-07-16 19:17:55 -0400,1.5e-05,100.0
579529,1300.0,50.56832,-101.75962,,,2022-07-16 19:17:55 -0400,1.6e-05,100.0
579530,1300.0,50.58263,-101.70554,,,2022-07-16 19:17:55 -0400,1.4e-05,100.0
579531,1300.0,50.596832,-101.65161,,,2022-07-16 19:17:55 -0400,1.7e-05,100.0
579532,1300.0,50.610935,-101.59783,,,2022-07-16 19:17:55 -0400,1.4e-05,100.0
579533,1300.0,50.624935,-101.54419,,,2022-07-16 19:17:55 -0400,1.5e-05,100.0
579534,1300.0,50.638836,-101.4907,,,2022-07-16 19:17:55 -0400,1.7e-05,100.0
579535,1300.0,50.652634,-101.43734,,,2022-07-16 19:17:55 -0400,1.5e-05,100.0
579536,1300.0,50.666336,-101.38411,,,2022-07-16 19:17:55 -0400,1.5e-05,100.0
579537,1300.0,50.679943,-101.33102,,,2022-07-16 19:17:55 -0400,1.4e-05,100.0
579538,1300.0,50.693455,-101.27805,,,2022-07-16 19:17:55 -0400,1.6e-05,100.0
579539,1300.0,50.706875,-101.22522,,,2022-07-16 19:17:55 -0400,1.5e-05,100.0
579540,1300.0,50.7202,-101.17249,,,2022-07-16 19:17:55 -0400,1.4e-05,100.0
579541,1300.0,50.733433,-101.1199,,,2022-07-16 19:17:55 -0400,1.4e-05,100.0
579542,1300.0,50.746574,-101.06742,,,2022-07-16 19:17:55 -0400,1.3e-05,100.0
579543,1300.0,50.759632,-101.01506,,,2022-07-16 19:17:55 -0400,1.3e-05,100.0
579544,1300.0,50.7726,-100.96281,,,2022-07-16 19:17:55 -0400,1.3e-05,100.0
579545,1300.0,50.78548,-100.91066,,,2022-07-16 19:17:55 -0400,1.3e-05,100.0
579546,1300.0,50.798275,-100.85862,,,2022-07-16 19:17:55 -0400,1.2e-05,100.0
579547,1300.0,50.810986,-100.80669,,,2022-07-16 19:17:55 -0400,1.4e-05,100.0
579548,1300.0,50.823612,-100.75485,,,2022-07-16 19:17:55 -0400,1.4e-05,100.0
579549,1300.0,50.83616,-100.70312,,,2022-07-16 19:17:55 -0400,1.3e-05,100.0
579964,1300.0,50.387463,-102.61827,,,2022-07-16 19:17:56 -0400,1.5e-05,100.0
579965,1300.0,50.403545,-102.561485,,,2022-07-16 19:17:56 -0400,1.6e-05,100.0
579966,1300.0,50.4195,-102.5049,,,2022-07-16 19:17:56 -0400,1.5e-05,100.0
579967,1300.0,50.435326,-102.44851,,,2022-07-16 19:17:56 -0400,1.6e-05,100.0
579968,1300.0,50.451023,-102.39232,,,2022-07-16 19:17:56 -0400,1.7e-05,100.0
579969,1300.0,50.4666,-102.33632,,,2022-07-16 19:17:56 -0400,1.6e-05,100.0
